105,4,2,0,2,1,0,0,0,0,1,7
105,6,2,0,2,1,0,0,1,2,1,4
105,8,2,1,2,1,2,0,1,2,1,5
109,0,0,0,0,0,0,0,0,0,0,3
109,2,0,0,0,2,0,0,1,0,0,2
109,4,0,0,2,2,0,0,1,0,1,7
109,6,0,1,2,2,0,0,1,2,1,0
109,8,2,1,2,2,1,0,1,2,1,5
111,0,0,0,0,0,0,0,0,0,0,4
111,2,0,0,0,0,2,0,0,0,1,0
111,4,2,0,0,1,2,0,0,0,1,7
111,6,2,0,0,1,2,0,1,2,1,1
114,0,0,0,0,0,0,0,0,0,0,1
114,2,0,2,0,0,0,0,1,0,0,3
114,4,0,2,1,2,0,0,1,0,0,0
114,6,2,2,1,2,0,0,1,1,0,4
114,8,2,2,1,2,2,1,1,1,0,8
115,1,1,0,0,0,0,0,0,0,0,3
115,3,1,0,0,2,0,1,0,0,0,1
115,5,1,2,0,2,0,1,1,0,0,7
115,7,1,2,1,2,0,1,1,2,0,4
118,0,0,0,0,0,0,0,0,0,0,2
118,2,0,0,2,0,1,0,0,0,0,7
118,4,0,0,2,0,1,1,0,2,0,3
118,6,0,0,2,2,1,1,1,2,0,0
118,8,2,0,2,2,1,1,1,2,1,1
120,1,0,0,1,0,0,0,0,0,0,0
120,3,2,0,1,0,0,0,0,0,1,1
120,5,2,2,1,0,1,0,0,0,1,5
120,7,2,2,1,0,1,2,0,1,1,6
121,0,0,0,0,0,0,0,0,0,0,5
121,2,0,0,0,0,1,2,0,0,0,3
121,4,0,0,1,2,1,2,0,0,0,6
121,6,1,0,1,2,1,2,2,0,0,1
121,8,1,2,1,2,1,2,2,1,0,8
122,0,0,0,0,0,0,0,0,0,0,7
122,2,0,0,0,0,0,0,0,2,1,1
122,4,0,2,0,0,0,1,0,2,1,4
123,0,0,0,0,0,0,0,0,0,0,6
123,2,0,1,0,0,0,0,2,0,0,4
123,4,1,1,0,0,2,0,2,0,0,2
127,0,0,0,0,0,0,0,0,0,0,1
127,2,0,2,0,1,0,0,0,0,0,2
127,4,0,2,2,1,0,0,0,0,1,0
128,1,0,0,0,0,0,0,0,0,1,1
128,3,0,2,0,0,0,0,0,1,1,2
128,5,1,2,2,0,0,0,0,1,1,4
128,7,1,2,2,0,2,1,0,1,1,6
129,0,0,0,0,0,0,0,0,0,0,1
129,2,0,2,1,0,0,0,0,0,0,6
129,4,0,2,1,0,0,0,2,1,0,8
129,6,0,2,1,1,0,0,2,1,2,0
129,8,2,2,1,1,1,0,2,1,2,5
131,1,0,0,0,1,0,0,0,0,0,5
131,3,0,0,0,1,0,2,0,0,1,7
131,5,0,0,0,1,1,2,0,2,1,2
131,7,0,1,2,1,1,2,0,2,1,0
132,0,0,0,0,0,0,0,0,0,0,7
132,2,1,0,0,0,0,0,0,2,0,4
132,4,1,0,0,0,2,0,0,2,1,1
133,0,0,0,0,0,0,0,0,0,0,1
133,2,0,2,1,0,0,0,0,0,0,0
133,4,2,2,1,0,0,0,0,0,1,6
133,6,2,2,1,0,1,0,2,0,1,5
133,8,2,2,1,1,1,2,2,0,1,7
135,0,0,0,0,0,0,0,0,0,0,8
135,2,0,0,0,0,0,0,1,0,2,1
135,4,1,2,0,0,0,0,1,0,2,4
135,6,1,2,0,0,2,1,1,0,2,2
135,8,1,2,2,0,2,1,1,1,2,3
136,0,0,0,0,0,0,0,0,0,0,0
136,2,2,0,0,0,0,0,0,1,0,2
136,4,2,0,2,0,0,0,1,1,0,4
136,6,2,1,2,0,2,0,1,1,0,3
136,8,2,1,2,2,2,1,1,1,0,8
138,1,0,1,0,0,0,0,0,0,0,6
138,3,1,1,0,0,0,0,2,0,0,8
138,5,1,1,0,0,0,0,2,1,2,2
138,7,1,1,2,0,0,1,2,1,2,4
139,1,0,0,0,0,1,0,0,0,0,0
139,3,2,0,0,0,1,1,0,0,0,3
139,5,2,0,0,2,1,1,1,0,0,2
139,7,2,1,2,2,1,1,1,0,0,7
140,0,0,0,0,0,0,0,0,0,0,1
140,2,0,2,0,0,0,0,1,0,0,3
140,4,0,2,0,2,0,0,1,1,0,4
140,6,0,2,0,2,2,1,1,1,0,8
140,8,0,2,1,2,2,1,1,1,2,0
142,0,0,0,0,0,0,0,0,0,0,3
142,2,0,0,0,2,0,0,0,1,0,6
142,4,0,1,0,2,0,0,2,1,0,5
142,6,0,1,1,2,0,2,2,1,0,4
145,0,0,0,0,0,0,0,0,0,0,2
145,2,0,0,2,0,1,0,0,0,0,6
145,4,1,0,2,0,1,0,2,0,0,8
145,6,1,0,2,1,1,0,2,0,2,1
145,8,1,2,2,1,1,0,2,1,2,5
151,0,0,0,0,0,0,0,0,0,0,8
151,2,0,0,0,0,0,0,1,0,2,0
151,4,2,1,0,0,0,0,1,0,2,2
151,6,2,1,2,1,0,0,1,0,2,5
154,0,0,0,0,0,0,0,0,0,0,5
154,2,0,0,0,0,0,2,0,1,0,3
154,4,0,1,0,2,0,2,0,1,0,4
155,1,0,0,1,0,0,0,0,0,0,7
155,3,0,0,1,0,0,0,1,2,0,0
155,5,2,0,1,1,0,0,1,2,0,4
155,7,2,0,1,1,2,1,1,2,0,8
156,1,0,0,0,0,0,0,0,1,0,4
156,3,0,1,0,0,2,0,0,1,0,6
156,5,0,1,0,0,2,0,2,1,1,2
157,0,0,0,0,0,0,0,0,0,0,3
157,2,0,0,1,2,0,0,0,0,0,1
157,4,0,2,1,2,0,0,1,0,0,4
157,6,0,2,1,2,2,1,1,0,0,7
159,1,0,0,0,1,0,0,0,0,0,0
159,3,2,0,0,1,0,0,0,0,1,4
159,5,2,0,0,1,2,1,0,0,1,2
159,7,2,0,2,1,2,1,1,0,1,7
160,1,0,1,0,0,0,0,0,0,0,3
160,3,0,1,0,2,0,0,0,1,0,4
160,5,0,1,1,2,2,0,0,1,0,5
161,1,1,0,0,0,0,0,0,0,0,4
161,3,1,0,0,0,2,0,0,1,0,2
161,5,1,0,2,0,2,0,0,1,1,5
161,7,1,0,2,1,2,2,0,1,1,6
162,1,1,0,0,0,0,0,0,0,0,6
162,3,1,0,1,0,0,0,2,0,0,4
162,5,1,0,1,1,2,0,2,0,0,1
162,7,1,2,1,1,2,0,2,1,0,5
168,1,0,0,1,0,0,0,0,0,0,4
168,3,1,0,1,0,2,0,0,0,0,1
168,5,1,2,1,1,2,0,0,0,0,8
168,7,1,2,1,1,2,1,0,0,2,6
169,0,0,0,0,0,0,0,0,0,0,8
169,2,0,0,0,0,0,1,0,0,2,6
169,4,0,1,0,0,0,1,2,0,2,2
169,6,0,1,2,0,0,1,2,1,2,4
170,0,0,0,0,0,0,0,0,0,0,4
170,2,0,0,0,1,2,0,0,0,0,1
170,4,0,2,0,1,2,0,1,0,0,0
170,6,2,2,0,1,2,0,1,1,0,8
171,0,0,0,0,0,0,0,0,0,0,6
171,2,1,0,0,0,0,0,2,0,0,7
171,4,1,0,1,0,0,0,2,2,0,4
171,6,1,0,1,0,2,1,2,2,0,1
172,0,0,0,0,0,0,0,0,0,0,8
172,2,0,1,0,0,0,0,0,0,2,4
172,4,0,1,0,0,2,1,0,0,2,2
172,6,1,1,2,0,2,1,0,0,2,6
173,0,0,0,0,0,0,0,0,0,0,1
173,2,0,2,0,0,0,1,0,0,0,4
173,4,0,2,0,0,2,1,0,1,0,8
173,6,0,2,0,0,2,1,1,1,2,0
174,0,0,0,0,0,0,0,0,0,0,0
174,2,2,0,0,0,0,0,0,0,1,5
174,4,2,0,1,0,0,2,0,0,1,6
174,6,2,1,1,0,0,2,2,0,1,4
174,8,2,1,1,1,2,2,2,0,1,7
176,1,0,0,0,0,0,1,0,0,0,7
176,3,0,0,0,1,0,1,0,2,0,1
176,5,0,2,1,1,0,1,0,2,0,4
180,1,0,0,0,0,0,0,1,0,0,3
180,3,1,0,0,2,0,0,1,0,0,5
180,5,1,1,0,2,0,2,1,0,0,4
181,1,0,0,0,0,1,0,0,0,0,7
181,3,0,0,0,1,1,0,0,2,0,6
181,5,0,0,1,1,1,0,2,2,0,8
184,0,0,0,0,0,0,0,0,0,0,5
184,2,0,0,1,0,0,2,0,0,0,8
184,4,0,0,1,0,1,2,0,0,2,0
184,6,2,0,1,1,1,2,0,0,2,6
184,8,2,0,1,1,1,2,2,1,2,1
186,1,1,0,0,0,0,0,0,0,0,1
186,3,1,2,0,0,0,0,0,1,0,6
186,5,1,2,0,1,0,0,2,1,0,8
186,7,1,2,1,1,0,0,2,1,2,5
187,0,0,0,0,0,0,0,0,0,0,3
187,2,0,0,0,2,0,0,0,0,1,4
187,4,1,0,0,2,2,0,0,0,1,5
190,0,0,0,0,0,0,0,0,0,0,2
190,2,0,0,2,0,0,0,0,0,1,7
190,4,1,0,2,0,0,0,0,2,1,5
190,6,1,1,2,0,0,2,0,2,1,3
190,8,1,1,2,2,0,2,1,2,1,4
191,1,0,0,0,0,0,0,0,1,0,8
191,3,0,0,0,1,0,0,0,1,2,5
191,5,0,0,0,1,1,2,0,1,2,2
193,0,0,0,0,0,0,0,0,0,0,8
193,2,0,0,0,0,0,1,0,0,2,6
193,4,0,0,0,1,0,1,2,0,2,4
193,6,0,0,1,1,2,1,2,0,2,7
194,0,0,0,0,0,0,0,0,0,0,8
194,2,0,0,0,0,1,0,0,0,2,5
194,4,1,0,0,0,1,2,0,0,2,2
195,0,0,0,0,0,0,0,0,0,0,1
195,2,0,2,0,0,0,0,1,0,0,7
195,4,0,2,0,0,0,0,1,2,1,2
195,6,0,2,2,1,0,0,1,2,1,0
196,0,0,0,0,0,0,0,0,0,0,8
196,2,0,0,0,0,0,0,0,1,2,3
196,4,0,0,0,2,0,0,1,1,2,2
196,6,0,0,2,2,0,1,1,1,2,1
196,8,1,2,2,2,0,1,1,1,2,4
200,0,0,0,0,0,0,0,0,0,0,8
200,2,0,0,0,1,0,0,0,0,2,0
200,4,2,0,0,1,1,0,0,0,2,2
200,6,2,1,2,1,1,0,0,0,2,5
203,1,0,0,0,0,1,0,0,0,0,0
203,3,2,0,0,0,1,1,0,0,0,2
203,5,2,0,2,0,1,1,0,1,0,1
204,1,0,0,0,0,0,0,0,1,0,2
204,3,0,0,2,0,0,0,0,1,1,6
204,5,0,0,2,0,0,1,2,1,1,0
204,7,2,1,2,0,0,1,2,1,1,3
206,0,0,0,0,0,0,0,0,0,0,0
206,2,2,0,0,0,0,0,1,0,0,8
206,4,2,0,0,0,0,0,1,1,2,2
206,6,2,0,2,0,1,0,1,1,2,5
207,0,0,0,0,0,0,0,0,0,0,1
207,2,1,2,0,0,0,0,0,0,0,7
207,4,1,2,1,0,0,0,0,2,0,5
207,6,1,2,1,0,0,2,0,2,1,6
207,8,1,2,1,1,0,2,2,2,1,4
208,1,0,0,0,0,0,0,0,1,0,3
208,3,0,0,0,2,0,0,0,1,1,4
208,5,0,0,0,2,2,1,0,1,1,0
208,7,2,1,0,2,2,1,0,1,1,6
209,1,0,0,0,1,0,0,0,0,0,8
209,3,0,0,0,1,1,0,0,0,2,1
209,5,0,2,0,1,1,0,0,1,2,6
209,7,1,2,0,1,1,0,2,1,2,5
211,1,0,0,0,0,1,0,0,0,0,2
211,3,1,0,2,0,1,0,0,0,0,6
211,5,1,1,2,0,1,0,2,0,0,8
211,7,1,1,2,1,1,0,2,0,2,5
212,0,0,0,0,0,0,0,0,0,0,3
212,2,0,0,0,2,0,0,1,0,0,0
212,4,2,0,0,2,0,0,1,1,0,8
212,6,2,0,0,2,0,1,1,1,2,1
212,8,2,2,1,2,0,1,1,1,2,4
213,0,0,0,0,0,0,0,0,0,0,6
213,2,0,0,0,0,0,0,2,0,1,1
213,4,0,2,0,0,1,0,2,0,1,0
213,6,2,2,1,0,1,0,2,0,1,5
213,8,2,2,1,1,1,2,2,0,1,7
214,1,0,0,0,0,0,0,0,1,0,2
214,3,0,0,2,1,0,0,0,1,0,5
214,5,0,0,2,1,0,2,1,1,0,4
214,7,0,1,2,1,2,2,1,1,0,8
216,0,0,0,0,0,0,0,0,0,0,8
216,2,0,0,0,0,1,0,0,0,2,1
216,4,0,2,0,0,1,1,0,0,2,3
216,6,0,2,1,2,1,1,0,0,2,6
216,8,0,2,1,2,1,1,2,1,2,0
217,1,0,0,0,1,0,0,0,0,0,6
217,3,0,0,0,1,0,0,2,0,1,1
217,5,0,2,0,1,0,0,2,1,1,0
217,7,2,2,1,1,0,0,2,1,1,5
220,0,0,0,0,0,0,0,0,0,0,5
220,2,0,1,0,0,0,2,0,0,0,3
220,4,1,1,0,2,0,2,0,0,0,8
220,6,1,1,0,2,1,2,0,0,2,7
220,8,1,1,0,2,1,2,1,2,2,2
221,0,0,0,0,0,0,0,0,0,0,3
221,2,0,0,0,2,1,0,0,0,0,0
221,4,2,1,0,2,1,0,0,0,0,2
221,6,2,1,2,2,1,0,0,0,1,7
221,8,2,1,2,2,1,0,1,2,1,5
222,1,0,0,0,0,0,0,1,0,0,3
222,3,0,1,0,2,0,0,1,0,0,4
222,5,0,1,0,2,2,0,1,0,1,5
223,0,0,0,0,0,0,0,0,0,0,7
223,2,0,0,0,0,0,0,0,2,1,2
223,4,0,1,2,0,0,0,0,2,1,0
223,6,2,1,2,1,0,0,0,2,1,5
223,8,2,1,2,1,1,2,0,2,1,6
226,0,0,0,0,0,0,0,0,0,0,8
226,2,0,1,0,0,0,0,0,0,2,6
226,4,0,1,0,0,1,0,2,0,2,3
226,6,0,1,0,2,1,1,2,0,2,7
227,1,0,1,0,0,0,0,0,0,0,0
227,3,2,1,0,0,0,0,0,1,0,4
227,5,2,1,0,0,2,0,1,1,0,3
227,7,2,1,1,2,2,0,1,1,0,8
228,1,0,0,1,0,0,0,0,0,0,5
228,3,0,0,1,0,0,2,0,0,1,4
228,5,1,0,1,0,2,2,0,0,1,3
229,0,0,0,0,0,0,0,0,0,0,2
229,2,0,0,2,0,0,0,0,0,1,4
229,4,0,1,2,0,2,0,0,0,1,7
229,6,0,1,2,0,2,0,1,2,1,3
229,8,1,1,2,2,2,0,1,2,1,5
230,0,0,0,0,0,0,0,0,0,0,1
230,2,0,2,0,0,0,0,0,0,1,4
230,4,0,2,0,1,2,0,0,0,1,0
230,6,2,2,1,1,2,0,0,0,1,5
230,8,2,2,1,1,2,2,0,1,1,6
232,0,0,0,0,0,0,0,0,0,0,7
232,2,0,0,1,0,0,0,0,2,0,4
232,4,0,0,1,0,2,0,1,2,0,8
232,6,0,0,1,1,2,0,1,2,2,5
232,8,0,1,1,1,2,2,1,2,2,0
233,0,0,0,0,0,0,0,0,0,0,6
233,2,0,0,0,0,0,1,2,0,0,7
233,4,0,0,0,0,1,1,2,2,0,0
233,6,2,1,0,0,1,1,2,2,0,3
241,0,0,0,0,0,0,0,0,0,0,4
241,2,0,0,0,0,2,1,0,0,0,1
241,4,1,2,0,0,2,1,0,0,0,3
241,6,1,2,0,2,2,1,1,0,0,8
241,8,1,2,1,2,2,1,1,0,2,7
242,0,0,0,0,0,0,0,0,0,0,2
242,2,0,1,2,0,0,0,0,0,0,4
242,4,0,1,2,0,2,1,0,0,0,3
242,6,0,1,2,2,2,1,0,0,1,6
243,1,0,1,0,0,0,0,0,0,0,7
243,3,0,1,0,0,0,0,1,2,0,0
243,5,2,1,0,0,0,1,1,2,0,2
243,7,2,1,2,0,0,1,1,2,1,4
244,0,0,0,0,0,0,0,0,0,0,1
244,2,0,2,0,1,0,0,0,0,0,5
244,4,0,2,0,1,1,2,0,0,0,0
244,6,2,2,0,1,1,2,0,1,0,8
244,8,2,2,0,1,1,2,1,1,2,2
246,0,0,0,0,0,0,0,0,0,0,6
246,2,0,1,0,0,0,0,2,0,0,4
246,4,0,1,0,0,2,1,2,0,0,3
246,6,0,1,0,2,2,1,2,1,0,2
247,0,0,0,0,0,0,0,0,0,0,3
247,2,0,0,0,2,0,0,0,0,1,2
247,4,1,0,2,2,0,0,0,0,1,6
247,6,1,1,2,2,0,0,2,0,1,5
247,8,1,1,2,2,0,2,2,1,1,4
249,1,0,0,0,1,0,0,0,0,0,1
